Order_ID,Customer_ID,Customer_Name,Email,Phone,Movie_Title,Theatre,City,Show_Date,Show_Time,Booking_Date,Seat_Type,Quantity,Price,Discount,Total_Amount,Payment_Mode,Payment_Status,Booking_Channel,Seat_Numbers,Feedback_Score,Remarks,Sales_Agent,Is_Refunded,Booking_ID,Screen,Ticket_Type,Promo_Code,Loyalty_Points
ORD103410,CUST91566,Priya Singh,priya530@example.com,+919166789303,Final Alarm,Inox Mall,Bengaluru,2025-06-24,13:00,2025-06-22,,0.0,650.86,,,Online,Paid,third party,,5.0,,Agent C,True,BKG16696,Screen 3,Single,,
ORD108611,CUST49630,Priya Singh,,+918461073548,The Last Frontier,,Hyderabad,2019-08-08,16:15,2019-08-04,Regular,-1.0,1132.58,,,Cash,Paid,,,1.0,Cancelled,Agent C,true,BKG51879,Screen 3,Family,save10,
ORD101059,CUST95347,,user175@example.com,12345,Final Alarm,Regal Cinema,Kolkata,2025-04-30,12:00,2025-04-17,Regular,0.0,802.77,5.0,825.85,Card,Failed,third party,,6.0,Cancelled,Agent A,False,BKG30218,,Family,,50.0
ORD104176,CUST21140,John Doe,john680@example.com,,Final Alarm,Cinepolis Plaza,,2019-01-07,14:30,2018-12-17,Balcony,-1.0,409.34,50.0,2318.9,Card,Paid,,,4.0,Late arrival,,true,BKG33727,Screen 3,Single,FREESNACK,10.0
ORD107090,CUST5913,Amit Sharma,amit3@example.com,98765 43210,Love & Pixels,,Hyderabad,2021-11-20,16:15,2021-11-02,Reguler,,1274.57,15.0,,Online,,third party,,5.0,,Agent B,False,BKG47227,Screen 3,Single,,100.0
ORD100073,CUST71206,,user53@example.com,+918893398852,Love & Pixels,Inox Mall,,2021-06-07,16:15,2021-05-11,VIP,1.0,134.96,15.0,94.72,Card,,Box Office,C20,4.0,Cancelled,Agent B,true,BKG47101,,,,10.0
ORD105972,CUST32478,Sangeetha K,sangeetha139@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Pune,2025-07-15,10:45,2025-07-02,,2.0,991.5,25.0,1467.25,UPI,,online,"A30,C7",4.0,,Agent B,,BKG79304,,Family,,200.0
ORD103173,CUST37241,John Doe,john678@example.com,98765 43210,Ocean's Whisper,,Delhi,2022-06-27,23:00,2022-06-19,VIP,1.0,758.42,-5.0,796.34,Cash,Failed,Third-Party,A23,,Cancelled,Agent B,,BKG94788,Screen 3,,save10,0.0
ORD102604,CUST47469,John Doe,john559@example.com,+917736405657,,,Hyderabad,2019-06-20,23:30,2019-06-10,Regular,0.0,1179.89,0.0,,Cash,Paid,online,,2.0,VIP guest,Agent C,False,BKG51845,,,NEW50,0.0
ORD107236,CUST7130,Priya Singh,priya412@example.com,+916929972543,The Silent Echo,Regal Cinema,Delhi,2023-04-27,22:45,2023-04-03,Reguler,,1066.22,-5.0,,,Failed,online,,1.0,VIP guest,Agent A,False,BKG32680,Screen 2,Combo,FREESNACK,200.0
ORD101252,CUST22080,John Doe,john97@example.com,98765 43210,Ocean's Whisper,Regal Cinema,Bengaluru,2022-07-19,13:45,2022-06-25,Regular,-1.0,0.0,50.0,,UPI,Paid,Online,,5.0,Cancelled,Agent A,,BKG71190,Screen 1,Single,NEW50,
ORD104394,CUST39325,,user526@example.com,+918038711373,Final Alarm,PVR Phoenix,Chennai,2020-10-01,17:00,2020-09-21,Regular,,974.21,5.0,-145.87,card,,,,4.0,VIP guest,Agent B,true,BKG65245,Screen 1,Combo,save10,100.0
ORD108862,CUST87981,Priya Singh,priya392@example.com,+919172753735,Final Alarm,Inox Mall,Bengaluru,2023-11-06,19:00,2023-11-02,Regular,,332.84,25.0,,,Failed,,,3.0,,Agent C,true,BKG22637,,Single,save10,
ORD101864,CUST95096,Amit Sharma,amit225@example.com,+918488235745,House of Tricks,Inox Mall,,2020-06-15,16:45,2020-05-21,premium ,1.0,671.64,10.0,604.48,Cahs,Failed,Third-Party,B12,3.0,VIP guest,Agent A,False,BKG11375,,,save10,200.0
ORD104603,CUST17064,,,98765 43210,Hidden Truths,Regal Cinema,,2020-06-19,17:45,2020-05-31,Reguler,-1.0,382.39,,,card,Pending,,,1.0,Cancelled,,True,BKG46725,Screen 3,Combo,NEW50,200.0
ORD108680,CUST27713,Amit Sharma,amit569@example.com,12345,,,Delhi,2019-05-03,22:15,2019-04-12,VIP,0.0,893.41,,,card,Paid,Online,,1.0,VIP guest,Agent A,,BKG59194,,Single,NEW50,10.0
ORD108580,CUST99385,Amit Sharma,amit726@example.com,,Final Alarm,Grand Theatre,Pune,2025-03-10,11:30,2025-02-22,premium ,4.0,338.31,10.0,1197.91,card,Paid,Online,"B6,A19,A23,C15",6.0,,Agent C,False,BKG27952,Screen 1,Combo,FREESNACK,
ORD109343,CUST33348,,user493@example.com,12345,The Last Frontier,,Pune,2019-08-19,14:15,2019-07-24,premium ,-1.0,1467.2,50.0,,Cahs,,third party,,3.0,,,False,BKG42588,Screen 1,Single,,50.0
ORD109412,CUST73076,Sangeetha K,sangeetha960@example.com,98765 43210,Midnight Sonata,PVR Phoenix,Pune,2021-10-13,9:00,2021-09-14,premium ,2.0,1292.11,5.0,2455.01,UPI,,online,"C22,C10",-1.0,,Agent C,False,BKG28126,Screen 2,,FREESNACK,0.0
ORD101290,CUST23630,Sangeetha K,sangeetha274@example.com,12345,Final Alarm,,Mumbai,2019-09-28,18:45,2019-09-15,Regular,2.0,225.33,,450.65,Online,Failed,,"B3,B5",6.0,VIP guest,Agent B,False,BKG26712,Screen 3,,NEW50,200.0
ORD102995,CUST36259,,,,Space Riders,Inox Mall,Kolkata,2021-12-02,15:45,2021-11-17,Balcony,-1.0,451.49,50.0,,Online,Paid,third party,,3.0,Cancelled,Agent A,,BKG41116,Screen 2,Single,save10,100.0
ORD104957,CUST44937,Priya Singh,priya794@example.com,+916468905771,Space Riders,PVR Phoenix,Delhi,2023-11-03,11:15,2023-10-14,Regular,,1482.45,15.0,,card,Paid,Box Office,,1.0,,Agent B,True,BKG91165,,Family,FREESNACK,200.0
ORD106648,CUST48725,,user870@example.com,98765 43210,The Last Frontier,Inox Mall,Kolkata,2025-07-02,13:30,2025-06-28,Balcony,2.0,661.51,10.0,1200.72,Online,Failed,online,"A7,B22",1.0,,,True,BKG25131,,Combo,,
ORD100455,CUST65920,Ravi Kumar,ravi481@example.com,+918904082211,Broken Strings,Inox Mall,,2019-01-26,10:15,2019-01-20,Reguler,,1436.29,5.0,,Card,Pending,Box Office,,,Late arrival,Agent B,False,BKG87635,Screen 3,,,0.0
ORD106427,CUST73872,Priya Singh,priya775@example.com,,House of Tricks,Grand Theatre,Bengaluru,2023-05-03,13:00,2023-04-21,,3.0,1314.06,25.0,2936.63,Online,Pending,third party,"B9,C5,C16",,,Agent B,False,BKG38486,Screen 1,Combo,FREESNACK,50.0
ORD100815,CUST84646,,user555@example.com,12345,Love & Pixels,Regal Cinema,Bengaluru,2025-01-05,11:00,2024-12-21,Premium,,1157.41,5.0,,,Pending,Box Office,,4.0,Late arrival,Agent B,False,BKG30319,Screen 3,Single,,50.0
ORD107614,CUST63662,Ravi Kumar,ravi5@example.com,98765 43210,House of Tricks,Inox Mall,Ahmedabad,2021-05-29,11:45,2021-05-18,premium ,0.0,120.25,10.0,,UPI,,,,3.0,,Agent B,True,BKG18628,Screen 1,Combo,NEW50,0.0
ORD102920,CUST37160,Amit Sharma,amit470example.com,,The Last Frontier,PVR Phoenix,Kolkata,2023-02-06,9:45,2023-01-10,Reguler,1.0,1104.15,,1084.15,UPI,,Third-Party,B11,3.0,Cancelled,,False,BKG18942,Screen 3,Family,save10,
ORD102638,CUST99719,Ravi Kumar,ravi129@example.com,12345,The Last Frontier,Cinepolis Plaza,Hyderabad,2020-08-25,13:00,2020-08-29,Balcony,0.0,479.14,50.0,,,Pending,Box Office,,4.0,VIP guest,,False,BKG69066,Screen 2,Family,,100.0
ORD109200,CUST11193,Priya Singh,priya697@example.com,+918237048709,,PVR Phoenix,Hyderabad,2019-09-14,9:45,2019-09-01,Regular,,540.58,50.0,,,Pending,Third-Party,,2.0,VIP guest,Agent C,true,BKG48431,Screen 3,Family,NEW50,0.0
ORD105672,CUST95988,John Doe,john833@example.com,98765 43210,The Silent Echo,PVR Phoenix,Ahmedabad,2019-03-29,22:45,2019-03-28,premium ,-1.0,1130.57,5.0,,,Failed,Online,,4.0,VIP guest,Agent B,true,BKG20835,,Single,save10,10.0
ORD103130,CUST37579,,user129@example.com,+917967329197,Final Alarm,Grand Theatre,Chennai,2021-10-19,10:30,2021-10-05,,2.0,1127.69,50.0,1127.69,Cahs,Failed,third party,"C23,A16",2.0,,,False,BKG28781,Screen 1,Family,NEW50,50.0
ORD109923,CUST43248,Priya Singh,priya973@example.com,98765 43210,Broken Strings,Inox Mall,Bengaluru,2019-06-28,10:00,2019-06-09,Regular,1.0,1095.62,10.0,966.06,UPI,Pending,Box Office,A30,4.0,,Agent A,False,BKG69725,Screen 2,Combo,NEW50,0.0
ORD108036,CUST52911,Sangeetha K,sangeetha506@example.com,98765 43210,Love & Pixels,,Mumbai,2023-11-01,16:30,2023-10-24,Balcony,4.0,1045.48,25.0,3116.44,,Paid,Box Office,"A4,C1,C7,A28",-1.0,Late arrival,Agent B,true,BKG32442,Screen 3,,save10,200.0
ORD104700,CUST85894,Sangeetha K,sangeetha744@example.com,,Final Alarm,PVR Phoenix,Kolkata,2025-03-26,18:15,2025-03-13,premium ,1.0,363.99,10.0,307.59,,Pending,online,B30,4.0,Late arrival,Agent B,true,BKG62561,,Combo,,200.0
ORD102777,CUST26024,Amit Sharma,amit822@example.com,+917970523219,Space Riders,Inox Mall,Mumbai,2023-11-16,19:30,2023-10-25,Premium,2.0,898.64,5.0,1717.42,,Failed,third party,"B23,B27",6.0,,Agent C,False,BKG89044,Screen 3,,NEW50,10.0
ORD102222,CUST71766,Priya Singh,priya809@example.com,12345,Ocean's Whisper,Inox Mall,Hyderabad,2022-10-11,9:00,2022-10-05,Reguler,3.0,1119.12,0.0,3337.36,Cahs,Pending,,"B3,A29,A15",4.0,Late arrival,Agent A,False,BKG20881,,Combo,FREESNACK,0.0
ORD108544,CUST34696,,user899@example.com,,Hidden Truths,,,2019-09-10,17:45,2019-08-28,,0.0,-50.0,50.0,-363.4,Cash,Failed,Third-Party,,-1.0,,,True,BKG74525,Screen 1,,save10,0.0
ORD107097,CUST51250,Ravi Kumar,ravi702@example.com,12345,Final Alarm,Cinepolis Plaza,Bengaluru,2024-03-21,16:15,2024-03-06,premium ,3.0,381.06,10.0,1028.86,,,Online,"C28,C30,A27",2.0,VIP guest,Agent B,,BKG11036,Screen 1,Family,,100.0
ORD107544,CUST66499,Amit Sharma,amit886@example.com,+917421948888,Ocean's Whisper,,Chennai,2025-10-14,23:15,2025-10-01,premium ,-1.0,583.61,10.0,,Card,Pending,online,,3.0,Late arrival,Agent A,False,BKG95403,Screen 2,,,200.0
ORD108159,CUST30230,,user622@example.com,12345,,Regal Cinema,Hyderabad,2021-02-24,19:30,2021-02-04,VIP,3.0,582.36,-5.0,1814.43,Online,,online,"C19,A13,A30",1.0,VIP guest,Agent C,true,BKG11928,Screen 1,Single,,10.0
ORD105280,CUST18475,Priya Singh,priya419@example.com,+918559106089,The Last Frontier,Regal Cinema,Chennai,2024-10-22,19:30,2024-10-18,Regular,0.0,1327.43,15.0,,,Paid,online,,6.0,VIP guest,Agent B,False,BKG57844,,Family,,0.0
ORD103719,CUST15194,John Doe,john386@example.com,+919445227118,Ocean's Whisper,,Mumbai,2020-01-29,14:30,2019-12-30,Reguler,0.0,961.66,-5.0,,Cash,Pending,Online,,1.0,Cancelled,,true,BKG75712,Screen 3,Single,NEW50,200.0
ORD109358,CUST21193,Sangeetha K,sangeetha43@example.com,+918481198785,Hidden Truths,Regal Cinema,Bengaluru,2019-04-26,19:45,2019-04-12,VIP,1.0,838.08,25.0,628.56,Card,Pending,Box Office,A24,3.0,VIP guest,Agent B,False,BKG99096,Screen 1,Single,,200.0
ORD107523,CUST16576,Sangeetha K,sangeetha249@example.com,,Broken Strings,Inox Mall,,2021-07-07,13:45,2021-06-12,Premium,3.0,643.46,0.0,1940.38,Card,Failed,online,"A28,A15,A5",-1.0,Cancelled,,False,BKG17841,Screen 1,,FREESNACK,100.0
ORD105751,CUST67095,John Doe,john843@example.com,+919786682981,Midnight Sonata,Regal Cinema,Delhi,2021-08-16,20:15,2021-07-21,,2.0,366.41,50.0,346.41,,Failed,Box Office,"B30,C16",4.0,,Agent A,False,BKG93645,Screen 2,Single,save10,50.0
ORD103873,CUST99077,Priya Singh,priya38@example.com,12345,Hidden Truths,Grand Theatre,Mumbai,2024-01-26,11:30,2023-12-29,VIP,0.0,778.4,25.0,713.38,,,online,,3.0,,,True,BKG61906,,,save10,200.0
ORD101203,CUST55115,Ravi Kumar,ravi621@example.com,+918033996113,,Cinepolis Plaza,Ahmedabad,2020-12-25,12:15,2020-12-17,premium ,4.0,401.07,5.0,1524.06,UPI,Paid,Third-Party,"C24,C13,A18,A13",6.0,Late arrival,,true,BKG71718,Screen 2,Family,,100.0
ORD101405,CUST81030,,user158@example.com,+917110273354,The Last Frontier,Cinepolis Plaza,Chennai,2025-02-15,23:45,2025-01-17,Reguler,3.0,600.07,0.0,1810.2,Cahs,Pending,online,"A24,A15,B16",6.0,Cancelled,Agent B,False,BKG56782,Screen 2,,FREESNACK,100.0
ORD101699,CUST38163,Ravi Kumar,ravi326@example.com,,The Last Frontier,PVR Phoenix,Mumbai,2019-10-03,17:15,2019-10-03,premium ,1.0,1260.6,15.0,1051.51,card,Paid,third party,A23,3.0,Cancelled,Agent A,true,BKG87648,Screen 2,Single,save10,100.0
ORD107823,CUST77716,,user202@example.com,12345,,PVR Phoenix,Pune,2023-12-28,18:00,2023-11-28,Balcony,2.0,737.93,,1485.85,UPI,Paid,,"A16,B23",-1.0,,Agent C,,BKG24755,,Family,NEW50,10.0
ORD106163,CUST7864,,user509@example.com,12345,Space Riders,Inox Mall,Delhi,2019-08-15,20:15,2019-08-04,VIP,-1.0,967.36,0.0,,card,Paid,Online,,3.0,,Agent A,True,BKG26818,Screen 1,Combo,FREESNACK,100.0
ORD104718,CUST42855,John Doe,john962@example.com,98765 43210,,Cinepolis Plaza,Pune,2024-08-23,13:45,2024-08-03,VIP,1.0,1434.86,10.0,1301.37,Cahs,,third party,C18,,Late arrival,,,BKG34904,Screen 1,Single,,200.0
ORD109611,CUST81973,Sangeetha K,sangeetha234@example.com,+918845894551,Ocean's Whisper,Regal Cinema,Mumbai,2025-10-14,12:30,2025-09-24,Regular,3.0,248.55,5.0,718.38,Card,Pending,third party,"A11,B13,B27",4.0,Cancelled,,true,BKG46559,,Single,FREESNACK,50.0
ORD104878,CUST4008,,user553@example.com,98765 43210,,,Delhi,2021-02-16,20:00,2021-02-03,Balcony,2.0,972.61,10.0,1760.69,Cash,Pending,,"A28,B21",,Cancelled,Agent C,False,BKG52933,Screen 1,Single,,10.0
ORD105927,CUST37577,,user624@example.com,12345,Ocean's Whisper,Regal Cinema,Pune,2020-05-05,12:30,2020-04-10,VIP,4.0,387.03,50.0,774.06,Card,Failed,Online,"B4,A28,A4,B4",2.0,Cancelled,Agent B,False,BKG36870,Screen 1,Combo,,10.0
ORD100163,CUST54713,,user99@example.com,+916286387753,Space Riders,Inox Mall,Mumbai,2021-04-07,10:45,2021-04-01,Reguler,-1.0,504.33,-5.0,,Cahs,Failed,Online,,,Late arrival,Agent A,True,BKG37359,,Single,save10,200.0
ORD102047,CUST64261,Amit Sharma,amit943@example.com,+917764850517,Hidden Truths,Grand Theatre,Hyderabad,2023-06-12,17:15,2023-05-14,VIP,1.0,889.34,15.0,765.94,UPI,Paid,Box Office,B12,,VIP guest,,True,BKG46166,Screen 2,Family,NEW50,0.0
ORD106966,CUST69903,Ravi Kumar,,12345,House of Tricks,Cinepolis Plaza,Ahmedabad,2025-07-19,14:30,2025-07-09,Premium,,1001.43,50.0,,Card,Pending,online,,6.0,Late arrival,Agent C,true,BKG58449,Screen 1,Single,FREESNACK,
ORD106342,CUST30517,,user858@example.com,,Hidden Truths,PVR Phoenix,Bengaluru,2022-01-22,19:30,2022-01-04,VIP,-1.0,724.09,5.0,,,Failed,Third-Party,,5.0,VIP guest,Agent C,True,BKG45527,Screen 3,Family,FREESNACK,10.0
ORD103360,CUST17817,,user929@example.com,98765 43210,Space Riders,Inox Mall,,2021-10-19,21:45,2021-10-10,Premium,2.0,-50.0,-5.0,-105.0,Online,Pending,Online,"C16,A16",,Cancelled,,False,BKG67573,,,,50.0
ORD105294,CUST77945,,user226@example.com,+919171083395,Broken Strings,PVR Phoenix,Bengaluru,2023-03-24,9:30,2023-03-07,VIP,4.0,563.85,10.0,2029.85,,Pending,,"C21,B4,C8,B1",1.0,Cancelled,,False,BKG52325,Screen 3,Combo,,
ORD108600,CUST92262,Amit Sharma,amit397@example.com,+918448909275,Space Riders,,,2020-07-01,23:00,2020-06-23,Premium,,721.73,10.0,,Cahs,Failed,online,,,,,False,BKG83027,Screen 1,Family,NEW50,100.0
ORD104118,CUST59355,Sangeetha K,sangeetha628@example.com,12345,Final Alarm,Cinepolis Plaza,Ahmedabad,2019-08-04,17:45,2019-07-08,VIP,4.0,984.76,10.0,3555.15,,Paid,Box Office,"A18,B10,C1,C30",-1.0,Cancelled,Agent A,true,BKG16963,Screen 2,,FREESNACK,200.0
ORD105866,CUST84924,,user444@example.com,98765 43210,Final Alarm,Cinepolis Plaza,Mumbai,2020-09-12,23:30,2020-08-24,,1.0,554.83,,534.83,card,,Third-Party,A15,1.0,Cancelled,Agent A,True,BKG59264,Screen 3,Single,,
ORD103412,CUST40433,Sangeetha K,sangeetha60@example.com,12345,The Silent Echo,PVR Phoenix,Kolkata,2021-08-27,16:15,2021-07-29,Balcony,2.0,147.23,,274.47,Cahs,Paid,Online,"A23,B16",5.0,,Agent C,False,BKG76906,Screen 2,Family,save10,200.0
ORD105101,CUST95663,Priya Singh,priya969@example.com,12345,Midnight Sonata,Grand Theatre,Mumbai,2025-04-14,18:15,2025-04-14,Premium,,571.91,10.0,,Online,,third party,,-1.0,VIP guest,Agent A,False,BKG63066,Screen 3,Combo,save10,50.0
ORD100641,CUST46579,Priya Singh,priya727@example.com,12345,Broken Strings,Grand Theatre,Bengaluru,2020-05-29,9:15,2020-05-29,VIP,,741.75,25.0,,Card,Pending,,,4.0,,Agent A,True,BKG56631,Screen 1,Combo,NEW50,0.0
ORD106750,CUST5696,Priya Singh,priya715@example.com,12345,The Last Frontier,,Mumbai,2025-04-03,9:30,2025-03-15,VIP,4.0,724.08,,2876.32,Cash,Pending,,"C13,A14,A17,B26",5.0,Cancelled,,true,BKG76551,,Combo,NEW50,100.0
ORD101343,CUST39225,Priya Singh,priya519@example.com,12345,The Silent Echo,Grand Theatre,Kolkata,2024-02-05,17:00,2024-02-04,Balcony,0.0,627.42,10.0,,UPI,,Box Office,,6.0,Cancelled,Agent B,False,BKG57117,Screen 3,Single,,10.0
ORD104480,CUST5746,Amit Sharma,amit386@example.com,,The Silent Echo,Regal Cinema,Chennai,2021-08-07,16:00,2021-07-14,VIP,3.0,0.0,10.0,-20.0,,Pending,third party,"C8,B18,A25",,,Agent C,True,BKG11918,,Family,FREESNACK,100.0
ORD100888,CUST90944,Amit Sharma,amit679@example.com,98765 43210,Midnight Sonata,Cinepolis Plaza,Chennai,2023-02-16,18:45,2023-01-29,Regular,3.0,574.84,0.0,1704.52,UPI,,online,"C19,A16,B10",1.0,Late arrival,Agent C,False,BKG66968,Screen 1,,FREESNACK,10.0
ORD103927,CUST26743,John Doe,john844@example.com,98765 43210,The Silent Echo,Cinepolis Plaza,Delhi,2025-05-03,16:45,2025-04-16,Balcony,3.0,876.25,0.0,2628.76,UPI,Paid,Third-Party,"B7,B10,C12",-1.0,Cancelled,Agent A,True,BKG91120,,Family,FREESNACK,0.0
ORD100531,CUST10294,,user539@example.com,12345,Love & Pixels,Grand Theatre,Kolkata,2021-07-14,12:45,2021-06-28,,1.0,1164.37,10.0,1057.94,Cash,Pending,,A7,3.0,,Agent B,False,BKG54262,,Single,NEW50,10.0
ORD106031,CUST19754,Ravi Kumar,ravi866@example.com,+919434239018,Space Riders,Cinepolis Plaza,Pune,2022-08-30,10:30,2022-08-11,Balcony,,645.19,,,Cahs,Failed,Online,,3.0,,Agent A,False,BKG86561,Screen 3,,FREESNACK,200.0
ORD108002,CUST65556,,user358@example.com,98765 43210,House of Tricks,Grand Theatre,Delhi,2023-05-23,22:00,2023-05-04,Regular,3.0,540.08,50.0,820.11,Online,Paid,Third-Party,"A7,B8,A19",6.0,Late arrival,,,BKG38559,Screen 2,Combo,FREESNACK,100.0
ORD107483,CUST70810,Priya Singh,priya334@example.com,98765 43210,Hidden Truths,Cinepolis Plaza,Bengaluru,2020-01-29,11:00,2020-01-05,Premium,3.0,,25.0,2814.25,Cash,Pending,Third-Party,"A5,A22,C22",,,,False,BKG14837,Screen 1,Combo,NEW50,10.0
ORD107249,CUST11140,Sangeetha K,sangeetha510@example.com,98765 43210,The Silent Echo,,Bengaluru,2021-05-14,10:30,2021-05-07,Regular,1.0,1095.85,25.0,831.89,Cash,,third party,C12,-1.0,,Agent C,,BKG20710,Screen 2,Single,FREESNACK,10.0
ORD107875,CUST70664,,user996@example.com,,House of Tricks,Grand Theatre,Chennai,2021-04-04,15:15,2021-04-03,VIP,2.0,999.19,0.0,1998.38,,Paid,Online,"B16,A3",4.0,,Agent C,False,BKG28467,Screen 3,,,10.0
ORD101795,CUST19906,,user215@example.com,12345,Love & Pixels,Grand Theatre,Pune,2022-07-26,21:00,2022-07-15,Premium,1.0,138.99,5.0,112.04,,Pending,,C5,-1.0,,Agent A,true,BKG66383,,Family,NEW50,200.0
ORD106784,CUST98047,,user404@example.com,,Space Riders,Cinepolis Plaza,Ahmedabad,2025-04-13,17:00,2025-03-16,Regular,-1.0,703.03,50.0,,card,Paid,Box Office,,2.0,VIP guest,Agent B,False,BKG43063,Screen 2,,FREESNACK,
ORD109265,CUST30986,Ravi Kumar,ravi576@example.com,98765 43210,Hidden Truths,Grand Theatre,Hyderabad,2023-11-03,16:30,2023-11-01,VIP,4.0,898.35,-5.0,3783.06,UPI,Failed,third party,"C3,A21,C7,C22",,VIP guest,Agent C,False,BKG30007,Screen 2,Combo,save10,10.0
ORD106028,CUST22012,,user906@example.com,98765 43210,House of Tricks,Cinepolis Plaza,,2019-12-20,12:15,2019-12-12,,1.0,1442.39,25.0,1081.79,Online,Paid,,A15,,,Agent B,False,BKG11633,Screen 1,,save10,100.0
ORD102109,CUST10216,Ravi Kumar,ravi848@example.com,98765 43210,The Last Frontier,Cinepolis Plaza,Kolkata,2020-06-02,10:45,2020-05-14,Premium,3.0,571.89,50.0,867.84,UPI,Failed,,"A10,B14,A9",1.0,VIP guest,Agent C,True,BKG38275,Screen 1,,save10,10.0
ORD105681,CUST13995,Sangeetha K,,12345,Hidden Truths,Grand Theatre,Chennai,2019-11-09,13:15,2019-11-06,Reguler,1.0,1344.73,50.0,672.36,Cash,Failed,online,B11,2.0,Late arrival,,False,BKG89504,Screen 2,Combo,save10,10.0
ORD103166,CUST9217,Ravi Kumar,ravi572@example.com,+919974409762,Broken Strings,Regal Cinema,Mumbai,2025-10-12,16:45,2025-10-06,Balcony,2.0,671.41,-5.0,1409.97,Cash,Pending,Third-Party,"A29,B25",3.0,Late arrival,Agent C,,BKG42013,Screen 2,Family,NEW50,100.0
ORD100266,CUST86420,,user598@example.com,98765 43210,Space Riders,Regal Cinema,Kolkata,2025-10-07,14:30,2025-09-26,Reguler,,1114.48,10.0,403.45,card,Paid,online,,,Late arrival,Agent B,False,BKG54767,Screen 2,,save10,100.0
ORD103763,CUST38808,John Doe,john202@example.com,+917961956579,,Regal Cinema,Hyderabad,2020-11-18,11:00,2020-11-01,Reguler,2.0,600.98,10.0,1081.76,,,Third-Party,"B15,A21",3.0,Cancelled,Agent B,False,BKG20326,Screen 3,Single,FREESNACK,100.0
ORD100811,CUST61808,,user166@example.com,+918236623655,House of Tricks,PVR Phoenix,Delhi,2020-06-26,22:45,2020-05-30,VIP,2.0,288.12,5.0,527.43,Cash,,online,"C12,B13",5.0,Cancelled,Agent B,true,BKG82628,Screen 1,Single,save10,10.0
ORD100360,CUST26381,John Doe,john60@example.com,+916395097504,Midnight Sonata,Regal Cinema,,2025-05-15,9:00,2025-04-18,,1.0,1341.71,0.0,1341.71,Online,Pending,Third-Party,A11,,,Agent B,,BKG62142,,Single,NEW50,
ORD101460,CUST22590,Ravi Kumar,ravi193@example.com,,Hidden Truths,,Delhi,2019-04-18,21:15,2019-03-24,Balcony,-1.0,1209.19,,,Cash,Paid,online,,5.0,Cancelled,Agent C,False,BKG72850,,Family,save10,100.0
ORD100952,CUST38242,Priya Singh,priya128@example.com,98765 43210,The Last Frontier,,Pune,2023-12-20,14:30,2023-11-20,Reguler,2.0,1239.57,15.0,2087.28,card,,third party,"A9,B28",4.0,,Agent B,,BKG71447,Screen 2,Family,save10,0.0
ORD102160,CUST5441,,user277@example.com,,Space Riders,Grand Theatre,Bengaluru,2021-04-03,20:30,2021-03-22,,2.0,428.09,15.0,727.75,UPI,,Online,"A1,B16",5.0,,Agent B,True,BKG80097,,Single,save10,100.0
ORD101799,CUST60396,John Doe,john776@example.com,,Love & Pixels,,Chennai,2024-03-24,9:15,2024-03-16,premium ,0.0,213.04,25.0,,card,Paid,third party,,1.0,Cancelled,,True,BKG71259,Screen 2,Single,save10,0.0
ORD107468,CUST51863,Amit Sharma,amit996@example.com,12345,Midnight Sonata,Regal Cinema,Mumbai,2023-09-21,10:00,2023-09-18,premium ,,-50.0,0.0,,UPI,Paid,third party,,1.0,,Agent C,False,BKG48958,Screen 3,Combo,NEW50,100.0
ORD108124,CUST85959,Ravi Kumar,ravi795@example.com,,Midnight Sonata,Regal Cinema,Mumbai,2025-05-02,20:00,2025-04-19,Regular,3.0,757.7,25.0,1704.82,card,,online,"A20,A10,A7",4.0,Cancelled,Agent B,False,BKG45082,Screen 2,,FREESNACK,0.0
ORD107000,CUST96166,,user337@example.com,12345,Hidden Truths,Inox Mall,Hyderabad,2022-05-29,19:30,2022-05-22,Regular,3.0,518.98,10.0,1411.25,Cahs,Pending,Box Office,"A4,B14,A30",1.0,VIP guest,Agent B,true,BKG20103,Screen 1,Combo,save10,100.0
ORD103337,CUST47490,,user310@example.com,98765 43210,Broken Strings,,Ahmedabad,2024-12-27,11:15,2024-11-27,Reguler,1.0,178.89,5.0,179.94,Cash,Failed,Box Office,A9,3.0,VIP guest,Agent B,true,BKG66323,Screen 3,Family,NEW50,
ORD109706,CUST83837,Amit Sharma,amit1@example.com,+917880458131,Space Riders,Inox Mall,Bengaluru,2019-10-08,18:15,2019-09-27,premium ,3.0,1050.79,25.0,2364.29,Card,,third party,"C26,C16,A23",6.0,,,,BKG87796,Screen 2,Family,NEW50,100.0
ORD105427,CUST69114,Amit Sharma,amit58@example.com,12345,House of Tricks,PVR Phoenix,Mumbai,2024-09-04,16:15,2024-08-10,Premium,0.0,511.82,10.0,,Cahs,Paid,,,3.0,,Agent C,False,BKG11873,Screen 1,Combo,,10.0
ORD107711,CUST81586,,user376@example.com,12345,Space Riders,PVR Phoenix,Bengaluru,2020-01-20,21:15,2020-01-13,Regular,,661.37,10.0,2729.02,Cahs,Pending,Box Office,,-1.0,VIP guest,Agent B,True,BKG59408,,,FREESNACK,
ORD108932,CUST98241,Sangeetha K,sangeetha501@example.com,12345,Midnight Sonata,Inox Mall,Ahmedabad,2023-08-27,11:45,2023-08-15,,4.0,169.79,,689.18,Card,Pending,Online,"B16,C14,A21,A29",3.0,Late arrival,Agent C,True,BKG38525,Screen 3,Single,,0.0
